text,label,target
"@98Halima @johnnygjokaj @rfrankh53 @BilalIGhumman @cdnKhadija No Muslim land has ever lived under anything but tyrants, dummy.",Religion,5
You mean the terrorist attack it’s a good job we don’t blame all the Muslims for those few idiots isn’t it,Religion,5
According to hack reporter @kevinrose and the @nytimes dating a Christian woman and arguing w liberal friends makes you on the road to the alt right. #hackjournalism #propaganda #grayoldhooker,Religion,5
"There are a lot of radical jihadists, with the help and support of Turkish and Russian militaries, killing, harming, and making a lot of Kurdish Christians homeless right now. And Trump waved in this invasion.",Religion,5
Has Sharjeel Imam committed the same crime as Vikas Dubey idiot. Moreover who gives Police the power to encounter a person who is already in custody? What sort of sick mentality you people are developing? HAS ANY MUSLIM DITCHED YOU PERSONALLY? If not why this hate on mere hearsay,Religion,5
"Very true , terrorism killing humanity every day &amp; still we want to treat them with humanity ...its evident tht terrorist dead body use to incites More Kashmiri For jihad &amp; now its become fashion. To whome u r fearing @narendramodi &amp; @AmitShah if there is no relegion of terror",Religion,5
Do you believe that? Islamic conquest Do you see any unity or strength in Muslim countries to give that any credibility in the 1st place? It's a sad time for Christian's &amp; Muslims relations if this is allowed to be a wedge Please try ignore idiots that fuel this nonsense,Religion,5
"That's okay... You can then try an explain why muslim's are not mentioned when they transported 17 million slaves. And follow a religion that supports slavery, of which 6 countries in Africa, all islamic, still allow slavery by law. But you keep on being a blithering idiot.",Religion,5
@Isham_AlAssad @USArmy Where is your evidence that they are furious goat fucker?,Religion,5
"The things they call ""Jihad"" we call crimes against humanity. They're murders, terrorists, not saints or religious... #Islam",Religion,5
"@harmlesstree2 Mohammed led 17 major military expedition and murdered &amp; raped and enslaved tens of thousands.Jesus,Buddha, Lao Tse lead none",Religion,5
@Kaya786 @fai3an_H The problem is that I have far more knowledge of Islam than you and it is your mind that has been shrunken by Islam.,Religion,5
The current attempt is to incite the sikh population especially in India by asking them to commit terrorist acts in line with Islamic terrorism so that nobody doubts the religious reasons behind such terrorist attacks. It will serve two purpose. First anti sikh sentiment,Religion,5
"@SirajZarook Mo expelled two Jewish tribes from Medina and stole their property.  The third tribe he beheaded all the men, enslaved the rest",Religion,5
Rob I wish you and EVERYONE a wonderful day. To be clear that's EVERYONE. I say LIVE AND LET LIVE. I hope you agree and stand beside me as we support ALL people from BULLIES!,Religion,5
@MaxBlumenthal Here are the verses from Quran and Hadith proving genocidal aim of the Muslim biggots. http://t.co/pF8iwpdb1d,Religion,5
"U shud understand dat nobody wants 2 stay wit human killers lyk d Jihadist. Islamic Terrorism, Fulani herdsmen, almajiri system, girl child marriage, poverty n illiteracy has made Northern Nig so despicable dat wen d time 4 division comes even d middle belt n Yoruba will leave u",Religion,5
Nobody says that she is a Muslim.girl but u took an angel of Hindu Muslim Everybody says that some people beating this women when she stole some food from ration store and I idiot make it Hindu Muslim how foolish you are means a great communal journalist,Religion,5
"Assuming the facts are on your side in the first place Brother if you refer to Muslims as “idiots, stupid” you will divide our hearts. Trust me they will attack you back. As soon as someone disagrees “get educated OR I know this better” comments are so far from Quraan",Religion,5
Mate I can give you 100 examples where muslims have been let off for Rape because their family cant speak English. Lenient sentences are handed out to POC all the time because they are worried about racism. Sentences are inconsistent all the time against all colours. Idiot..,Religion,5
@Salon @TheMuslimGuy Do the BB brains at Salon understand that the rape of slave girls was approved and practiced by Mohammed. #Islam,Religion,5
Lol! Idiot thinks that urdu is a muslim language. Sure you've never heard of munshi premchand or firaq gorakhpuri,Religion,5
Killing innocent people is not what our army & the other armed forces are trained for... don't act like idiots because you have a gun...&amp; I feel this the primary reason there is terrorism on the rise in the region...you all are out to kill any Muslim...not right..!,Religion,5
@harmlesstree2 Jihad is the cornerstone. It is a declaration of war on all humanity. And it can only stop when Islam is completely discarded,Religion,5
"Just happened across Type O Negative's ""Christian Woman"" in my #Rocksmith library. Was unfamiliar with them but I recall, I think, Mr Stevens rating them highly on the @Rocksmithgame @twitch stream one time. So I picked it up. Right at my current ability level too. Nice",Religion,5
@truaemusic @mattybboi83 @Number10gov Muslims invaded and conquered 2/3 of Christianity before Christians responded. So stick your lies.,Religion,5
"You have the right to say anything you like, and I have the right as a Christian woman to tell you to take that Cross off, it clearly means nothing to you...absolute filth.",Religion,5
"@harmlesstree2 Today, Christians are still murdered by rampaging Muslim mobs in Pakistan and Egypt.",Religion,5
@DianH4 @ExposeFalsehood They just produce Islamolunatics. http://t.co/QXIH8Bd7NV,Religion,5
Pakistani sponsored terrorism is reason for problem in the valley. Pakistani terrorist using religion card to brainwash kashmiri n brainwashed kashmiri are not fighting for Kashmir but jihad. This jihad has done much more harm to humanity n It's factory is Pakistan,Religion,5
"You idiot, their religion has nothing to do with their plight as refugees. They are escaping horror situation in their countries. Besides, stop generalization about all Muslims. Get some education in logic, common sense, and decency.",Religion,5
"You can tell they are up to something. The George Floyd Scam, Violent Protests &amp; Defund the police, It wouldn't surprise if they want a Democratic / ethnic minority / non Christian, immigrant police. Did I forget Muslim. They are using there idiots guide to psychology again.",Religion,5
Our Islam doesn't teach us to hate anyone on the name of religion. Then why you are behaving like this. Be a good muslim follow our beloved prophet Muhammad (PUBH) Sunnah. Don't behave like an idiot. If they hate us we have to love them in return this is our prophet's character,Religion,5
@GENUG @TheMuslimIssue Saudi Arabia - a nation of Islamolunatics hiding from the Islamolunatics they helped to create. #Islam,Religion,5
"Every time you take in more illegals, you take away money from the poor in our country. No Christians support Trump's statement about grabbing someone, but the alternative was Hillary and a party that supports infanticide, radical transgenderism, and attacks religious freedom",Religion,5
"Religion of peace, u have terrorised entire world wit Islamic terrorism, Islam is synonymous with Islamic terrorism, communal riots, violence, rapes, crimes, regressive thinking, Sunni Deoband, Wahhabi Salafi Jamati Islamic terrorists, When caught pants down u shout Islamophobia",Religion,5
We want #Democracy #Humanity #Peaceful #Happy #Prosperity #Tolerant Society But #Terrorist are killing us for #Jihad #Sharia #Brussels #EU,Religion,5
"DO NOT ! Call yourself a Christian if you vote, stand with, or agree with those who support the murder of the unborn. YOU put your soul in jeprody if you do so! Pelosi is a pro-abortion ‘Catholic’? Radical n... https://youtu.be/OOR7upmPG9I via @YouTube",Religion,5
Like isis terrorist Islam and Quran and makka Madina like haaz ki tatti,Religion,5
"He forgets that muslim terrorists/fanatics like ISIS,Taliban,qaeda etc kill many muslims &amp; even babies, also blast mosques but never burn/deface Quran.",Religion,5
"Have you gone crazy? This is the 21st century &amp; you are talking like an idiot. Muslims live in Nepal as well. There are 2 billion Muslims across the globe, not limited to India, Pakistan or even S Arabia. The hate within makes you proud of spoiling an entire generation.",Religion,5
